No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Tanjung Saluksuk;1210110001;Tanjung Saluksuk;12.11.09.2006
2;Simanduma;1210110002;Simanduma;12.11.09.2001
3;Bandar Huta Usang;1210110003;Bandar Huta Usang;12.11.09.2002
4;Lingga Raja;1210110004;Lingga Raja;12.11.09.2004
5;Onan Lama;1210110005;Onan Lama;12.11.09.2003
6;Bukit Tinggi;1210110006;Bukit Tinggi;12.11.09.2007
7;Laksa;1210110007;Laksa;12.11.09.2005
8;Simartugan;1210110008;Simartugan;12.11.09.2008
9;Perik Mbue;1210110009;Perrik Mbue;12.11.09.2013
10;Lingga Raja Ii;1210110010;Lingga Raja Ii;12.11.09.2010
11;Bukit Baru;1210110011;Bukit Baru;12.11.09.2012
12;Mbinanga;1210110012;Mbinanga;12.11.09.2011
13;Kuta Usang;1210110013;Kuta Usang;12.11.09.2009
