No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Bagan Jaya;1403030001;Bagan Jaya;14.04.02.2009
2;Suhada;1403030002;Suhada;14.04.02.2010
3;Sungai Rukam;1403030003;Sungairukam;14.04.02.2008
4;Pengalihan;1403030004;Pengalihan;14.04.02.2004
5;Sungai Ambat;1403030005;Sungaiambat;14.04.02.2005
6;Pusaran;1403030006;Pusaran;14.04.02.1002
7;Enok;1403030007;Enok;14.04.02.1001
8;Teluk Medan;1403030008;Telukmedan;14.04.02.1003
9;Rantau Panjang;1403030009;Rantau Panjang;14.04.02.2007
10;Simpang Tiga;1403030010;Simpang Tiga;14.04.02.2006
11;Jaya Bhakti;1403030011;Jaya Bhakti;14.04.02.2011
12;Sungai Lokan;1403030012;Sungailokan;14.04.02.2012
13;Pantai Seberang Makmur;1403030013;Pantaiseberang Makmur;14.04.02.1013
14;Simpang Tiga Daratan;1403030014;Simpang Tiga Daratan;14.04.02.2014
