No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Tangge;5315030011;Tangge;53.15.03.1032
2;Siru;5315030012;Siru;53.15.03.2021
3;Wae Wako;5315030013;Wae Wako;53.15.03.2003
4;Poco Rutang;5315030014;Poco Rutang;53.15.03.2023
5;Daleng;5315030015;Daleng;53.15.03.2014
6;Pong Majok;5315030016;Pong Majok;53.15.03.2013
7;Ngancar;5315030017;Ngancar;53.15.03.2025
8;Ponto Ara;5315030018;Ponto Ara;53.15.03.2011
9;Wae Bangka;5315030019;Wae Bangka;53.15.03.2012
10;Wae Kanta;5315030020;Wae Kanta;53.15.03.2010
11;Pondo;5315030021;Pondo;53.15.03.2022
12;Poco Dedeng;5315030022;Poco Dedeng;53.15.03.2036
13;Golo Ndeweng;5315030023;Golo Ndeweng;53.15.03.2035
14;Liang Sola;5315030024;Liang Sola;53.15.03.2033
15;Wae Mowol;5315030025;Wae Mowol;53.15.03.2034
