No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Kopeng;3322010001;Kopeng;33.22.01.2003
2;Batur;3322010002;Batur;33.22.01.2002
3;Tajuk;3322010003;Tajuk;33.22.01.2001
4;Jetak;3322010004;Jetak;33.22.01.2009
5;Samirono;3322010005;Samirono;33.22.01.2008
6;Sumogawe;3322010006;Sumogawe;33.22.01.2007
7;Polobogo;3322010007;Polobogo;33.22.01.2010
8;Manggihan;3322010008;Manggihan;33.22.01.2011
9;Getasan;3322010009;Getasan;33.22.01.2006
10;Wates;3322010010;Wates;33.22.01.2005
11;Tolokan;3322010011;Tolokan;33.22.01.2004
12;Ngrawan;3322010012;Ngrawan;33.22.01.2012
13;Nogosaren;3322010013;Nogosaren;33.22.01.2013
