No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Torobulu;7405041001;Torobulu;74.05.19.2011
2;Wonua Kongga;7405041002;Wonua Kongga;74.05.19.2016
3;Labokeo;7405041003;Labokeo;74.05.19.2010
4;Anggoroboti;7405041004;Anggoroboti;74.05.19.2015
5;Laeya;7405041005;Laeya;74.05.19.2009
6;Aepodu;7405041006;Aepodu;74.05.19.2003
7;Rambu-rambu;7405041007;Rambu Rambu;74.05.19.2004
8;Ambakumina;7405041008;Ambakumina;74.05.19.2013
9;Ombu-ombu Jaya;7405041009;Ombu Ombu Jaya;74.05.19.2005
10;Lamong Jaya;7405041010;Lamong Jaya;74.05.19.2006
11;Lerepako;7405041011;Lerepako;74.05.19.2007
12;Punggaluku;7405041012;Puunggaluku;74.05.19.1001
13;Anduna;7405041013;Anduna;74.05.19.2012
14;Ambalodangge;7405041014;Ambalodangge;74.05.19.1002
15;Lambakara;7405041015;Lambakara;74.05.19.2014
16;Ambesea;7405041016;Ambesea;74.05.19.2008
17;Puuwulo;7405041017;Puuwulo;74.05.19.2017
