No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Tegalarum;3318170001;Tegalarum;33.18.16.2001
2;Soneyan;3318170002;Soneyan;33.18.16.2002
3;Tanjungrejo;3318170003;Tanjungrejo;33.18.16.2003
4;Sidomukti;3318170004;Sidomukti;33.18.16.2004
5;Pohijo;3318170005;Pohijo;33.18.16.2005
6;Kertomulyo;3318170006;Kertomulyo;33.18.16.2006
7;Langgenharjo;3318170007;Langgenharjo;33.18.16.2007
8;Pangkalan;3318170008;Pangkalan;33.18.16.2008
9;Bulumanis Kidul;3318170009;Bulumanis Kidul;33.18.16.2009
10;Bulumanis Lor;3318170010;Bulumanis Lor;33.18.16.2010
11;Sekarjalak;3318170011;Sekarjalak;33.18.16.2011
12;Kajen;3318170012;Kajen;33.18.16.2012
13;Ngemplak Kidul;3318170013;Ngemplak Kidul;33.18.16.2013
14;Purworejo;3318170014;Purworejo;33.18.16.2014
15;Purwodadi;3318170015;Purwodadi;33.18.16.2015
16;Ngemplak Lor;3318170016;Ngemplak Lor;33.18.16.2016
17;Waturoyo;3318170017;Waturoyo;33.18.16.2017
18;Cebolek Kidul;3318170018;Cebolek Kidul;33.18.16.2018
19;Tunjungrejo;3318170019;Tunjungrejo;33.18.16.2019
20;Margoyoso;3318170020;Margoyoso;33.18.16.2020
21;Margotuhu Kidul;3318170021;Margotohu Kidul;33.18.16.2021
22;Semerak;3318170022;Semerak;33.18.16.2022
