No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Pacarejo;3403060001;Pacarejo;34.03.08.2003
2;Candirejo;3403060002;Candirejo;34.03.08.2004
3;Dadapayu;3403060003;Dadapayu;34.03.08.2005
4;Ngeposari;3403060004;Ngeposari;34.03.08.2001
5;Semanu;3403060005;Semanu;34.03.08.2002
