No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Tunggorono;3517130001;Tunggorono;35.17.09.2010
2;Jabon;3517130002;Jabon;35.17.09.2018
3;Sengon;3517130003;Sengon;35.17.09.2009
4;Jombatan;3517130004;Jombatan;35.17.09.1002
5;Plandi;3517130005;Plandi;35.17.09.2003
6;Kaliwungu;3517130006;Kaliwungu;35.17.09.1004
7;Jelakombo;3517130007;Jelakombo;35.17.09.1005
8;Kepanjen;3517130008;Kepanjen;35.17.09.1006
9;Kepatihan;3517130009;Kepatihan;35.17.09.2007
10;Pulo Lor;3517130010;Pulolor;35.17.09.2008
11;Denanyar;3517130011;Denanyar;35.17.09.2011
12;Jombang;3517130012;Jombang;35.17.09.2012
13;Candi Mulyo;3517130013;Candimulyo;35.17.09.2013
14;Mojongapit;3517130014;Mojongapit;35.17.09.2001
15;Dapur Kejambon;3517130015;Dapurkejambon;35.17.09.2017
16;Sambong Dukuh;3517130016;Sambongdukuh;35.17.09.2016
17;Tambak Rejo;3517130017;Tambakrejo;35.17.09.2014
18;Plosogeneng;3517130018;Plosogeneng;35.17.09.2019
19;Banjar Dowo;3517130019;Banjardowo;35.17.09.2015
20;Sumberjo;3517130020;Sumberjo;35.17.09.2020
